user_id,image_type,gender,age_group,customer_type,clicks,converted,time_on_page,purchase_value
8578,studio,male,adult,new,1,0,39.76,0.0
8579,studio,male,adult,new,0,0,30.27,0.0
8580,studio,male,adult,new,0,0,22.21,0.0
8581,studio,male,young,new,0,0,30.61,0.0
8582,lifestyle,female,young,new,0,0,32.34,0.0
8583,lifestyle,male,senior,returning,0,0,50.45,0.0
8584,studio,female,adult,new,0,0,44.02,0.0
8585,studio,female,adult,new,0,0,39.09,0.0
8586,studio,male,adult,returning,0,0,60.98,0.0
8587,lifestyle,female,adult,new,0,0,51.39,0.0
8588,lifestyle,female,adult,new,0,0,51.01,0.0
8589,lifestyle,female,adult,new,0,0,41.18,0.0
8590,lifestyle,male,young,new,0,0,38.93,0.0
8591,lifestyle,male,adult,new,0,0,54.73,0.0
8592,studio,male,adult,new,0,0,32.47,0.0
8593,studio,male,young,new,0,0,35.35,0.0
8594,lifestyle,female,adult,new,0,0,40.28,0.0
8595,lifestyle,female,adult,new,0,0,47.4,0.0
8596,lifestyle,female,young,returning,0,0,50.92,0.0
8597,lifestyle,male,young,returning,0,0,52.64,0.0
8598,studio,male,adult,new,0,0,31.96,0.0
8599,lifestyle,female,senior,returning,1,1,83.82,131.17
8600,lifestyle,male,adult,returning,0,0,45.31,0.0
8601,studio,male,adult,returning,0,0,49.64,0.0
8602,lifestyle,female,young,new,0,0,24.14,0.0
8603,lifestyle,male,young,returning,0,1,62.11,139.68
8604,studio,female,young,returning,0,0,28.57,0.0
8605,studio,male,senior,new,0,0,34.67,0.0
8606,studio,female,senior,returning,0,0,31.5,0.0
8607,lifestyle,female,young,returning,0,0,47.39,0.0
8608,studio,male,adult,new,0,0,10.49,0.0
8609,lifestyle,female,adult,new,0,0,40.62,0.0
8610,lifestyle,female,young,new,0,0,23.78,0.0
8611,studio,female,adult,new,0,0,28.07,0.0
8612,lifestyle,male,adult,new,0,1,59.86,85.77
8613,lifestyle,female,young,new,1,0,52.94,0.0
8614,studio,male,senior,new,0,0,46.81,0.0
8615,studio,female,young,returning,0,0,47.5,0.0
8616,lifestyle,female,young,new,0,0,61.58,0.0
8617,lifestyle,female,young,new,0,0,41.92,0.0
8618,studio,female,adult,new,0,0,46.61,0.0
8619,studio,male,adult,returning,1,0,64.64,0.0
8620,studio,male,adult,new,1,0,45.24,0.0
8621,lifestyle,female,adult,returning,0,0,54.33,0.0
8622,studio,female,adult,new,0,0,13.24,0.0
8623,lifestyle,male,adult,new,1,0,59.98,0.0
8624,lifestyle,female,adult,new,0,0,58.05,0.0
8625,studio,female,adult,new,0,0,35.99,0.0
8626,lifestyle,female,young,returning,0,0,40.1,0.0
8627,studio,male,adult,new,0,0,33.05,0.0
8628,lifestyle,male,adult,new,0,0,56.68,0.0
8629,studio,female,senior,returning,0,0,24.08,0.0
8630,lifestyle,female,young,new,0,0,38.09,0.0
8631,lifestyle,female,adult,new,0,0,50.42,0.0
8632,studio,male,adult,returning,0,0,38.18,0.0
8633,studio,female,adult,new,1,0,61.87,0.0
8634,studio,female,young,returning,0,0,41.82,0.0
8635,studio,male,young,returning,1,0,45.28,0.0
8636,lifestyle,female,adult,new,0,0,47.81,0.0
8637,lifestyle,female,adult,new,0,0,28.8,0.0
8638,studio,female,adult,new,0,0,14.83,0.0
8639,lifestyle,female,adult,new,1,0,50.88,0.0
8640,lifestyle,female,young,returning,0,0,42.8,0.0
8641,lifestyle,female,adult,new,0,0,33.88,0.0
8642,studio,female,senior,new,0,1,61.74,128.56
8643,studio,female,adult,new,0,0,35.59,0.0
8644,studio,male,adult,new,0,0,16.4,0.0
8645,lifestyle,female,adult,returning,0,0,36.6,0.0
8646,studio,female,adult,returning,0,0,44.41,0.0
8647,studio,male,adult,returning,0,0,39.87,0.0
8648,studio,female,adult,returning,0,0,28.04,0.0
8649,lifestyle,male,adult,new,0,0,48.19,0.0
8650,studio,female,young,new,0,0,52.55,0.0
8651,studio,male,adult,new,0,0,30.76,0.0
8652,studio,male,adult,returning,0,1,62.41,151.66
8653,studio,female,adult,new,0,0,40.84,0.0
8654,lifestyle,female,adult,returning,1,0,52.23,0.0
8655,studio,female,senior,returning,0,0,28.67,0.0
8656,studio,female,adult,returning,0,0,51.51,0.0
8657,lifestyle,female,young,new,0,0,52.89,0.0
8658,studio,female,adult,new,0,0,32.22,0.0
8659,studio,female,young,new,0,0,47.14,0.0
8660,lifestyle,female,adult,new,1,0,62.55,0.0
8661,studio,male,senior,returning,0,0,52.06,0.0
8662,studio,female,young,returning,0,0,17.07,0.0
8663,studio,male,adult,returning,0,0,30.92,0.0
8664,studio,female,adult,new,0,0,50.73,0.0
8665,lifestyle,male,adult,new,0,0,68.52,0.0
8666,lifestyle,female,young,returning,0,0,38.1,0.0
8667,lifestyle,female,adult,new,0,0,37.93,0.0
8668,studio,female,senior,returning,0,0,46.83,0.0
8669,studio,female,young,returning,1,0,53.44,0.0
8670,lifestyle,female,adult,new,0,0,47.33,0.0
8671,lifestyle,male,young,new,1,0,35.38,0.0
8672,studio,female,young,returning,0,0,32.61,0.0
8673,studio,male,adult,new,0,0,43.05,0.0
8674,studio,female,young,new,0,0,11.46,0.0
8675,studio,male,senior,new,0,0,23.83,0.0
8676,studio,female,adult,new,0,0,17.26,0.0
8677,studio,female,adult,returning,0,0,41.51,0.0
8678,lifestyle,female,young,new,0,0,32.7,0.0
8679,lifestyle,female,senior,returning,0,0,34.99,0.0
8680,studio,female,young,new,0,0,35.55,0.0
8681,studio,male,adult,returning,0,0,22.59,0.0
8682,lifestyle,female,adult,returning,0,0,46.52,0.0
8683,studio,female,adult,returning,0,0,59.14,0.0
8684,lifestyle,male,adult,new,1,0,53.31,0.0
8685,studio,male,adult,new,0,0,15.57,0.0
8686,lifestyle,male,young,new,0,0,37.47,0.0
8687,studio,female,adult,new,0,1,59.9,91.59
8688,studio,male,adult,new,0,0,38.9,0.0
8689,studio,male,adult,returning,0,0,43.38,0.0
8690,studio,male,young,new,0,0,29.06,0.0
8691,studio,female,young,new,0,0,32.2,0.0
8692,lifestyle,female,young,new,0,0,17.48,0.0
8693,studio,female,young,returning,1,1,76.14,106.14
8694,studio,female,adult,new,0,0,21.9,0.0
8695,lifestyle,male,adult,new,1,0,59.0,0.0
8696,lifestyle,male,young,returning,0,0,33.29,0.0
8697,lifestyle,female,adult,new,0,0,41.13,0.0
8698,lifestyle,male,senior,returning,0,0,56.58,0.0
8699,studio,male,senior,new,0,0,35.63,0.0
8700,lifestyle,female,adult,new,0,1,54.6,124.26
8701,lifestyle,male,young,new,0,0,42.03,0.0
8702,lifestyle,female,young,returning,0,0,35.58,0.0
8703,studio,male,adult,new,0,0,25.58,0.0
8704,studio,female,young,new,0,0,53.67,0.0
8705,studio,male,young,new,0,0,16.45,0.0
8706,lifestyle,male,adult,new,0,0,48.54,0.0
8707,lifestyle,male,young,new,0,0,40.64,0.0
8708,lifestyle,female,adult,returning,0,0,33.74,0.0
8709,studio,female,adult,returning,0,0,38.47,0.0
8710,lifestyle,male,adult,new,0,0,42.34,0.0
8711,lifestyle,female,adult,new,0,0,55.21,0.0
8712,studio,female,young,new,0,0,23.65,0.0
8713,lifestyle,female,adult,returning,0,0,36.84,0.0
8714,studio,female,adult,new,0,0,45.12,0.0
8715,lifestyle,male,adult,new,0,0,39.95,0.0
8716,lifestyle,female,young,returning,1,0,62.47,0.0
8717,lifestyle,female,adult,new,1,0,69.15,0.0
8718,lifestyle,male,senior,new,0,0,52.62,0.0
8719,lifestyle,male,young,new,0,1,55.89,137.32
8720,studio,female,young,new,0,0,31.49,0.0
8721,studio,female,young,returning,0,0,47.23,0.0
8722,lifestyle,female,adult,new,1,0,58.55,0.0
8723,studio,female,young,new,0,0,32.96,0.0
8724,studio,female,adult,new,0,0,38.84,0.0
8725,lifestyle,male,adult,returning,0,0,29.16,0.0
8726,lifestyle,male,adult,returning,0,0,39.63,0.0
8727,studio,male,adult,new,0,0,34.21,0.0
8728,studio,male,adult,new,0,0,34.05,0.0
8729,studio,male,adult,new,0,0,31.06,0.0
8730,studio,female,adult,new,0,0,31.91,0.0
8731,studio,female,adult,new,0,0,33.86,0.0
8732,lifestyle,female,young,new,0,0,56.6,0.0
8733,studio,female,young,returning,0,0,12.97,0.0
8734,studio,female,young,new,0,0,41.99,0.0
8735,studio,female,adult,new,0,0,34.13,0.0
8736,lifestyle,female,young,returning,1,0,56.38,0.0
8737,studio,male,adult,new,0,0,30.94,0.0
8738,studio,male,adult,new,0,0,40.02,0.0
8739,studio,female,young,new,0,0,44.5,0.0
8740,lifestyle,male,adult,new,0,0,23.04,0.0
8741,lifestyle,female,adult,returning,0,0,62.94,0.0
8742,studio,male,adult,new,0,0,36.44,0.0
8743,studio,female,adult,new,0,0,36.1,0.0
8744,studio,female,senior,returning,0,0,26.06,0.0
8745,lifestyle,male,young,new,0,0,36.29,0.0
8746,lifestyle,female,young,new,0,0,55.59,0.0
8747,studio,male,adult,new,0,0,35.69,0.0
8748,studio,male,adult,returning,0,0,39.16,0.0
8749,studio,male,young,new,0,0,30.39,0.0
8750,studio,female,young,new,1,0,69.71,0.0
8751,lifestyle,male,adult,new,0,1,60.47,66.81
8752,studio,female,young,returning,0,0,46.31,0.0
8753,studio,male,senior,returning,0,0,38.49,0.0
8754,studio,male,adult,new,0,0,38.48,0.0
8755,lifestyle,female,young,returning,0,0,45.52,0.0
8756,lifestyle,male,adult,returning,0,0,51.25,0.0
8757,studio,male,young,returning,0,1,62.39,197.67
8758,studio,male,adult,returning,0,0,30.26,0.0
8759,studio,female,adult,new,1,0,61.59,0.0
8760,studio,female,adult,new,0,0,25.1,0.0
8761,studio,male,adult,returning,0,0,23.16,0.0
8762,lifestyle,male,young,new,0,0,39.09,0.0
8763,lifestyle,male,senior,new,0,0,50.93,0.0
8764,lifestyle,male,adult,new,0,0,31.78,0.0
8765,studio,female,young,returning,0,0,34.22,0.0
8766,lifestyle,female,young,returning,0,0,28.15,0.0
8767,lifestyle,female,young,new,0,0,39.3,0.0
8768,studio,male,young,returning,0,0,44.72,0.0
8769,studio,female,adult,returning,0,0,26.56,0.0
8770,studio,female,young,returning,1,0,37.78,0.0
8771,studio,female,senior,new,0,0,43.79,0.0
8772,studio,female,young,new,0,0,27.12,0.0
8773,lifestyle,female,young,returning,0,0,66.23,0.0
8774,studio,female,young,new,0,0,36.92,0.0
8775,lifestyle,male,young,new,0,0,52.25,0.0
8776,studio,female,adult,new,0,1,41.85,81.76
8777,lifestyle,male,adult,returning,1,1,81.57,152.46
8778,studio,female,young,new,0,0,24.94,0.0
8779,lifestyle,female,senior,new,0,0,45.21,0.0
8780,studio,female,adult,new,0,0,27.48,0.0
8781,studio,male,adult,new,0,0,45.4,0.0
8782,lifestyle,male,adult,returning,0,1,65.21,101.42
8783,studio,male,adult,new,0,0,36.17,0.0
8784,lifestyle,female,adult,new,0,0,55.61,0.0
8785,lifestyle,female,adult,new,0,0,42.16,0.0
8786,studio,female,young,new,0,0,45.3,0.0
8787,studio,male,adult,returning,0,0,53.01,0.0
8788,lifestyle,female,senior,returning,0,0,48.4,0.0
8789,studio,female,adult,new,0,0,37.6,0.0
8790,lifestyle,male,senior,new,0,0,56.55,0.0
8791,lifestyle,female,adult,new,0,0,56.37,0.0
8792,studio,female,adult,new,1,0,51.28,0.0
8793,studio,female,adult,new,0,0,28.63,0.0
8794,lifestyle,female,adult,new,0,0,50.67,0.0
8795,studio,male,adult,returning,0,0,40.72,0.0
8796,studio,female,young,returning,0,0,43.57,0.0
8797,studio,female,young,new,0,0,41.99,0.0
8798,lifestyle,female,senior,returning,0,0,49.07,0.0
8799,studio,female,young,returning,0,0,37.65,0.0
8800,studio,female,adult,new,0,0,42.02,0.0
8801,lifestyle,female,adult,returning,0,0,27.5,0.0
8802,studio,female,adult,returning,0,0,48.3,0.0
8803,studio,male,adult,new,0,0,39.5,0.0
8804,lifestyle,male,adult,returning,0,0,33.54,0.0
8805,lifestyle,male,senior,new,0,0,48.85,0.0
8806,lifestyle,female,adult,new,0,0,55.19,0.0
8807,studio,female,adult,new,0,0,37.9,0.0
8808,lifestyle,male,senior,returning,0,0,39.68,0.0
8809,studio,male,senior,new,1,0,42.26,0.0
8810,studio,female,senior,new,0,0,64.65,0.0
8811,studio,female,adult,new,0,0,17.61,0.0
8812,studio,female,young,new,0,0,38.37,0.0
8813,lifestyle,male,young,returning,1,0,51.13,0.0
8814,studio,male,adult,new,0,0,45.42,0.0
8815,lifestyle,female,adult,new,0,0,29.84,0.0
8816,lifestyle,male,adult,returning,0,0,58.08,0.0
8817,lifestyle,male,young,returning,0,0,40.75,0.0
8818,studio,male,adult,returning,0,0,32.8,0.0
8819,lifestyle,male,young,new,0,0,38.87,0.0
8820,studio,male,adult,new,0,0,29.07,0.0
8821,studio,female,adult,returning,0,0,31.31,0.0
8822,lifestyle,male,senior,new,0,0,54.18,0.0
8823,studio,male,young,returning,0,0,17.78,0.0
8824,studio,female,adult,new,0,0,27.51,0.0
8825,lifestyle,female,adult,new,0,0,56.95,0.0
8826,studio,female,adult,new,0,0,34.1,0.0
8827,lifestyle,female,adult,new,0,0,36.28,0.0
8828,studio,female,senior,new,0,0,27.25,0.0
8829,studio,female,young,new,0,0,23.3,0.0
8830,studio,female,young,returning,1,0,59.82,0.0
8831,studio,female,adult,new,0,0,26.77,0.0
8832,studio,female,adult,new,0,0,43.05,0.0
8833,lifestyle,male,young,new,0,0,32.19,0.0
8834,lifestyle,female,adult,new,1,0,55.74,0.0
8835,lifestyle,female,adult,new,0,0,41.31,0.0
8836,studio,female,young,returning,0,0,27.46,0.0
8837,lifestyle,male,young,new,0,0,42.77,0.0
8838,lifestyle,male,adult,new,0,0,20.84,0.0
8839,lifestyle,female,adult,new,0,0,41.11,0.0
8840,studio,male,young,returning,0,0,39.45,0.0
8841,lifestyle,female,young,new,0,0,33.65,0.0
8842,lifestyle,female,adult,new,0,0,44.13,0.0
8843,studio,female,young,new,0,0,36.53,0.0
8844,lifestyle,female,adult,new,0,0,43.94,0.0
8845,studio,female,adult,new,0,0,21.55,0.0
8846,lifestyle,female,adult,new,0,0,42.95,0.0
8847,lifestyle,female,senior,new,0,0,29.78,0.0
8848,lifestyle,female,adult,new,0,0,35.71,0.0
8849,studio,female,young,new,0,0,34.96,0.0
8850,studio,female,adult,new,0,0,37.08,0.0
8851,lifestyle,female,adult,new,0,0,29.91,0.0
8852,studio,male,young,new,0,0,32.16,0.0
8853,studio,male,young,new,0,0,42.95,0.0
8854,lifestyle,male,adult,returning,0,0,32.2,0.0
8855,studio,male,young,new,0,0,13.46,0.0
8856,studio,female,adult,new,0,0,40.3,0.0
8857,studio,male,adult,returning,0,1,45.58,153.72
8858,studio,female,adult,new,0,0,28.61,0.0
8859,lifestyle,male,adult,new,0,0,43.31,0.0
8860,lifestyle,male,adult,new,0,0,42.77,0.0
8861,lifestyle,male,young,new,0,0,52.22,0.0
8862,lifestyle,female,young,new,0,0,39.58,0.0
8863,lifestyle,male,young,new,0,0,42.68,0.0
8864,lifestyle,male,young,new,0,0,25.07,0.0
8865,studio,female,adult,returning,0,0,41.28,0.0
8866,lifestyle,male,adult,returning,0,0,35.09,0.0
8867,studio,male,adult,returning,0,0,67.31,0.0
8868,lifestyle,female,senior,new,0,0,44.86,0.0
8869,lifestyle,male,adult,returning,0,0,46.24,0.0
8870,studio,male,senior,returning,0,0,46.38,0.0
8871,lifestyle,male,senior,returning,0,0,46.11,0.0
8872,studio,male,adult,new,0,0,39.37,0.0
8873,lifestyle,female,adult,returning,0,0,64.55,0.0
8874,studio,male,young,new,0,0,27.46,0.0
8875,lifestyle,female,adult,new,0,0,19.57,0.0
8876,studio,female,adult,new,0,0,21.97,0.0
8877,studio,male,adult,returning,1,0,59.97,0.0
8878,studio,female,adult,new,0,0,30.21,0.0
8879,studio,male,adult,new,0,0,58.32,0.0
8880,studio,male,adult,returning,0,0,42.27,0.0
8881,lifestyle,male,adult,new,0,0,35.47,0.0
8882,studio,male,adult,returning,0,0,27.21,0.0
8883,studio,female,senior,returning,1,0,50.54,0.0
8884,studio,male,adult,new,0,0,14.36,0.0
8885,lifestyle,female,adult,new,0,0,44.78,0.0
8886,lifestyle,female,young,new,0,0,48.94,0.0
8887,lifestyle,male,senior,returning,0,0,37.33,0.0
8888,lifestyle,female,young,returning,0,0,26.48,0.0
8889,studio,female,senior,new,0,0,30.89,0.0
8890,studio,male,young,new,0,0,44.97,0.0
8891,studio,male,adult,new,1,0,58.03,0.0
8892,lifestyle,male,adult,returning,0,0,44.15,0.0
8893,lifestyle,female,adult,new,0,0,58.42,0.0
8894,studio,female,adult,new,0,0,18.11,0.0
8895,studio,male,adult,returning,0,0,32.92,0.0
8896,studio,female,adult,new,0,0,40.6,0.0
8897,studio,female,young,new,0,0,42.9,0.0
8898,lifestyle,female,adult,returning,0,0,50.04,0.0
8899,studio,male,young,new,0,0,42.24,0.0
8900,lifestyle,male,adult,new,0,0,55.19,0.0
8901,studio,male,young,returning,0,0,42.61,0.0
8902,lifestyle,female,adult,new,0,0,30.46,0.0
8903,lifestyle,female,adult,new,0,0,37.45,0.0
8904,lifestyle,female,young,returning,0,0,25.05,0.0
8905,lifestyle,male,adult,new,0,0,51.96,0.0
8906,lifestyle,male,adult,returning,0,0,53.95,0.0
8907,lifestyle,female,senior,new,0,0,34.8,0.0
8908,lifestyle,female,adult,new,0,0,38.2,0.0
8909,lifestyle,female,adult,new,0,0,24.45,0.0
8910,lifestyle,male,adult,new,0,0,40.79,0.0
8911,lifestyle,male,adult,returning,0,0,33.73,0.0
8912,lifestyle,female,young,new,0,0,30.32,0.0
8913,lifestyle,female,adult,new,0,1,61.75,173.01
8914,studio,female,adult,returning,0,0,53.82,0.0
8915,studio,female,adult,new,0,0,42.95,0.0
8916,studio,female,adult,returning,0,0,32.48,0.0
8917,lifestyle,male,young,new,0,0,41.51,0.0
8918,lifestyle,female,young,new,0,0,60.78,0.0
8919,studio,female,young,new,0,0,47.59,0.0
8920,lifestyle,female,adult,new,0,0,38.89,0.0
8921,lifestyle,male,adult,new,1,0,62.01,0.0
8922,studio,male,adult,new,0,0,25.01,0.0
8923,lifestyle,female,adult,new,0,0,42.25,0.0
8924,lifestyle,male,adult,returning,0,0,49.64,0.0
8925,studio,male,adult,new,0,0,45.2,0.0
8926,lifestyle,male,adult,returning,0,0,35.6,0.0
8927,lifestyle,female,adult,new,0,0,52.02,0.0
8928,studio,female,adult,new,0,0,36.48,0.0
8929,studio,male,senior,new,0,0,37.11,0.0
8930,lifestyle,female,young,new,0,0,61.09,0.0
8931,studio,male,young,returning,0,0,31.4,0.0
8932,studio,female,adult,returning,0,0,23.92,0.0
8933,studio,female,adult,new,0,0,28.28,0.0
8934,lifestyle,female,young,new,0,0,49.26,0.0
8935,lifestyle,male,adult,returning,0,0,32.13,0.0
8936,lifestyle,female,adult,returning,0,0,50.29,0.0
8937,studio,female,adult,new,0,0,26.47,0.0
8938,lifestyle,female,adult,new,0,0,41.25,0.0
8939,studio,male,adult,new,1,0,72.1,0.0
8940,studio,male,young,returning,0,0,26.17,0.0
8941,studio,female,young,returning,0,0,14.8,0.0
8942,studio,male,young,new,0,0,48.67,0.0
8943,lifestyle,male,adult,new,0,0,28.0,0.0
8944,lifestyle,female,adult,returning,0,0,33.88,0.0
8945,studio,male,adult,returning,1,0,57.29,0.0
8946,lifestyle,female,adult,new,0,0,48.89,0.0
8947,lifestyle,male,adult,new,0,0,18.26,0.0
8948,lifestyle,female,young,new,0,0,38.57,0.0
8949,studio,female,young,new,0,0,43.52,0.0
8950,lifestyle,female,senior,new,0,0,67.29,0.0
8951,studio,female,adult,new,0,0,22.61,0.0
8952,lifestyle,male,adult,returning,1,0,67.68,0.0
8953,studio,female,adult,returning,0,0,28.38,0.0
8954,lifestyle,female,adult,new,0,0,52.42,0.0
8955,studio,male,adult,returning,0,0,24.6,0.0
8956,studio,female,young,returning,0,0,32.7,0.0
8957,lifestyle,male,senior,new,0,0,50.87,0.0
8958,lifestyle,female,young,returning,0,0,51.54,0.0
8959,lifestyle,male,young,new,0,0,47.7,0.0
8960,lifestyle,female,young,returning,0,0,37.71,0.0
8961,studio,female,adult,new,0,1,49.98,95.32
8962,lifestyle,male,adult,new,0,0,59.79,0.0
8963,studio,female,adult,new,0,0,37.77,0.0
8964,studio,male,senior,new,0,0,35.25,0.0
8965,lifestyle,male,young,new,0,0,47.38,0.0
8966,lifestyle,male,adult,returning,0,0,48.23,0.0
8967,lifestyle,male,adult,new,0,0,28.47,0.0
8968,lifestyle,male,senior,new,0,0,51.86,0.0
8969,lifestyle,female,young,new,0,0,26.94,0.0
8970,studio,female,senior,returning,0,0,33.55,0.0
8971,studio,female,young,new,0,0,25.14,0.0
8972,lifestyle,male,adult,new,0,0,40.71,0.0
8973,studio,female,adult,returning,1,0,45.63,0.0
8974,studio,female,adult,returning,0,1,53.0,72.22
8975,studio,male,young,returning,0,0,16.05,0.0
8976,lifestyle,female,young,new,0,0,41.24,0.0
8977,studio,female,young,new,0,0,23.99,0.0
8978,lifestyle,female,adult,returning,0,0,64.84,0.0
8979,lifestyle,male,adult,returning,0,0,38.0,0.0
8980,studio,male,senior,returning,0,0,37.42,0.0
8981,lifestyle,female,adult,new,0,0,48.95,0.0
8982,lifestyle,female,young,returning,0,0,55.22,0.0
8983,lifestyle,male,young,new,0,0,30.22,0.0
8984,lifestyle,male,young,new,0,0,47.73,0.0
8985,studio,female,adult,new,0,0,44.66,0.0
8986,lifestyle,female,adult,returning,1,0,58.85,0.0
8987,studio,female,senior,new,0,0,41.65,0.0
8988,lifestyle,male,adult,new,0,0,36.88,0.0
8989,lifestyle,male,young,returning,1,0,53.78,0.0
8990,lifestyle,male,young,new,0,0,40.92,0.0
8991,studio,male,adult,new,0,0,30.74,0.0
8992,studio,male,senior,returning,0,0,48.88,0.0
8993,studio,female,young,returning,0,0,26.28,0.0
8994,studio,female,young,new,0,0,43.55,0.0
8995,studio,female,adult,returning,0,0,48.28,0.0
8996,lifestyle,male,adult,new,0,0,45.7,0.0
8997,studio,male,young,returning,1,0,32.11,0.0
8998,lifestyle,male,adult,returning,0,0,48.12,0.0
8999,studio,male,young,new,0,0,28.56,0.0
9000,lifestyle,female,senior,returning,0,0,41.72,0.0
9001,lifestyle,male,young,new,0,0,45.62,0.0
9002,lifestyle,male,young,new,1,0,68.05,0.0
9003,lifestyle,male,young,returning,0,0,25.39,0.0
9004,studio,male,young,new,0,0,35.58,0.0
9005,lifestyle,female,adult,new,0,0,61.92,0.0
9006,studio,male,adult,new,0,0,24.01,0.0
9007,studio,female,adult,new,0,0,33.0,0.0
9008,lifestyle,female,adult,returning,0,1,55.84,186.84
9009,studio,male,adult,returning,0,0,42.03,0.0
9010,lifestyle,male,young,new,0,0,29.5,0.0
9011,studio,female,senior,new,0,0,24.3,0.0
9012,studio,female,adult,new,0,0,43.32,0.0
9013,studio,male,young,new,0,0,37.39,0.0
9014,studio,male,adult,new,0,0,23.14,0.0
9015,studio,male,adult,new,0,0,34.32,0.0
9016,studio,male,young,new,0,0,22.18,0.0
9017,studio,male,adult,new,0,0,44.22,0.0
9018,lifestyle,male,adult,returning,1,0,59.78,0.0
9019,studio,male,young,returning,0,0,27.85,0.0
9020,lifestyle,male,young,returning,1,0,51.2,0.0
9021,studio,male,adult,new,0,0,30.41,0.0
9022,lifestyle,female,young,returning,0,0,31.25,0.0
9023,studio,female,young,returning,0,0,48.4,0.0
9024,studio,female,adult,returning,0,0,46.63,0.0
9025,lifestyle,male,adult,new,0,0,37.99,0.0
9026,studio,female,young,new,0,0,31.85,0.0
9027,lifestyle,male,senior,new,0,0,35.77,0.0
9028,studio,female,adult,new,0,0,33.39,0.0
9029,lifestyle,male,young,returning,1,0,61.89,0.0
9030,studio,male,adult,new,0,0,46.81,0.0
9031,studio,female,adult,new,1,0,41.04,0.0
9032,lifestyle,female,young,new,0,0,25.15,0.0
9033,studio,female,adult,new,0,0,24.93,0.0
9034,lifestyle,male,adult,returning,0,0,47.56,0.0
9035,studio,male,adult,new,0,0,34.56,0.0
9036,lifestyle,male,adult,new,0,0,51.92,0.0
9037,studio,female,adult,new,0,0,35.42,0.0
9038,lifestyle,female,young,new,0,0,58.16,0.0
9039,lifestyle,female,adult,returning,0,0,26.14,0.0
9040,studio,male,adult,returning,0,0,10.1,0.0
9041,studio,female,adult,new,0,0,48.53,0.0
9042,studio,male,adult,returning,0,0,27.04,0.0
9043,lifestyle,male,adult,new,0,1,63.38,100.15
9044,studio,female,senior,returning,0,0,41.34,0.0
9045,studio,female,young,returning,1,0,53.27,0.0
9046,studio,male,young,returning,0,0,30.26,0.0
9047,studio,male,young,new,0,0,25.48,0.0
9048,lifestyle,male,young,new,0,0,31.68,0.0
9049,lifestyle,male,adult,returning,0,0,48.04,0.0
9050,lifestyle,male,young,returning,0,0,49.71,0.0
9051,lifestyle,male,young,new,0,0,39.5,0.0
9052,lifestyle,male,young,new,0,1,56.03,116.12
9053,studio,female,adult,new,0,0,40.69,0.0
9054,studio,female,senior,returning,0,0,25.18,0.0
9055,lifestyle,female,adult,new,0,0,61.5,0.0
9056,lifestyle,female,young,returning,0,0,46.52,0.0
9057,lifestyle,female,adult,returning,0,0,40.41,0.0
9058,studio,male,young,new,0,0,43.3,0.0
9059,studio,male,young,new,0,0,41.31,0.0
9060,studio,female,adult,returning,0,0,37.35,0.0
9061,lifestyle,female,adult,new,0,0,23.1,0.0
9062,lifestyle,female,young,new,0,0,46.11,0.0
9063,lifestyle,female,adult,new,0,0,56.56,0.0
9064,studio,male,young,new,0,0,29.45,0.0
9065,lifestyle,male,adult,new,0,0,51.59,0.0
9066,studio,male,adult,returning,0,0,43.49,0.0
9067,studio,male,young,returning,0,0,37.94,0.0
9068,lifestyle,male,senior,returning,0,0,48.7,0.0
9069,studio,male,adult,new,0,0,40.6,0.0
9070,studio,male,adult,new,0,0,39.16,0.0
9071,lifestyle,male,adult,new,0,0,60.91,0.0
9072,lifestyle,male,adult,new,0,0,51.67,0.0
9073,studio,male,adult,new,0,0,42.07,0.0
9074,lifestyle,male,young,new,0,0,52.57,0.0
9075,studio,male,adult,new,0,0,42.08,0.0
9076,lifestyle,female,adult,new,0,0,21.19,0.0
9077,lifestyle,female,young,new,0,0,40.83,0.0
9078,lifestyle,male,adult,new,0,0,35.8,0.0
9079,lifestyle,male,adult,new,0,0,45.28,0.0
9080,studio,female,senior,returning,0,0,34.43,0.0
9081,studio,female,adult,new,0,0,40.91,0.0
9082,studio,female,adult,new,0,0,30.79,0.0
9083,studio,male,senior,new,0,0,56.98,0.0
9084,lifestyle,female,young,new,0,0,58.5,0.0
9085,studio,female,young,returning,0,0,20.53,0.0
9086,studio,female,young,new,0,0,38.23,0.0
9087,studio,male,senior,returning,0,0,35.38,0.0
9088,lifestyle,female,young,new,0,0,44.52,0.0
9089,studio,female,young,new,0,0,40.87,0.0
9090,lifestyle,female,adult,returning,0,1,49.21,135.12
9091,studio,male,adult,returning,0,0,25.26,0.0
9092,studio,female,senior,new,0,0,31.51,0.0
9093,studio,male,adult,returning,0,0,29.49,0.0
9094,lifestyle,male,senior,new,0,0,41.78,0.0
9095,lifestyle,female,young,new,0,0,49.97,0.0
9096,lifestyle,male,young,returning,0,0,44.22,0.0
9097,studio,female,senior,returning,0,0,31.29,0.0
9098,studio,female,adult,new,0,0,31.8,0.0
9099,lifestyle,male,young,returning,0,0,18.3,0.0
9100,studio,female,adult,new,0,0,55.2,0.0
9101,lifestyle,female,adult,new,0,0,42.18,0.0
9102,lifestyle,male,adult,returning,0,0,51.93,0.0
9103,studio,female,senior,new,0,0,47.93,0.0
9104,lifestyle,male,adult,new,0,0,41.64,0.0
